p_value,run,p_value_constrained,type,nu2,sigma_constrained,nu1,alpha_constrained,x_min,alpha,sigma
0.8468,5,0.0004,treatment,0.8,0.0349877653549,0.8,2.56548258901,4.0,2.88870160032,0.0765340510957
0.3016,6,0.0,treatment,0.8,0.0351785273588,0.8,2.57401798968,3.0,2.75376569446,0.0553483545345
0.7384,7,0.0004,treatment,0.8,0.0362135106358,0.8,2.62032698609,3.0,2.76549047821,0.056774346318
0.034,8,0.058,treatment,0.8,0.0356183175329,0.8,2.59369583574,2.0,2.59369583574,0.0356183175329
0.0012,9,0.0092,treatment,0.8,0.0355484641104,0.8,2.59057033413,2.0,2.59057033413,0.0355484641104
0.0,10,0.0024,treatment,0.8,0.0354740670285,0.8,2.58724153233,2.0,2.58724153233,0.0354740670285
0.3976,11,0.0,treatment,0.8,0.0353100659296,0.8,2.57990351396,3.0,2.773158094,0.0559047189484
0.3228,12,0.0032,treatment,0.8,0.035304507546,0.8,2.57965481123,5.0,2.89543728733,0.0961024853317
0.8852,13,0.0,treatment,0.8,0.0352198488718,0.8,2.57586686767,4.0,2.88079213765,0.0772348760555
0.1984,14,0.0,treatment,0.8,0.0352599098359,0.8,2.57765934401,3.0,2.76251843989,0.0556245887309
0.3248,15,0.0,treatment,0.8,0.0354833714813,0.8,2.58765784811,3.0,2.78132594675,0.0562742263517
0.056,16,0.004,treatment,0.8,0.0356933018578,0.8,2.59705091297,3.0,2.70845395708,0.0549686050379
0.0264,17,0.0,treatment,0.8,0.035456609132,0.8,2.58646040119,3.0,2.7519752024,0.0556252683016
0.644,18,0.0,treatment,0.8,0.0356342619828,0.8,2.59440924965,5.0,2.85872397188,0.0962410791611
0.5016,19,0.0028,treatment,0.8,0.035558406162,0.8,2.59101517845,5.0,2.84771299545,0.0949106414007
0.5444,20,0.002,treatment,0.8,0.0354639552841,0.8,2.58678909532,4.0,2.80056920433,0.0748291024678
0.356,21,0.0012,treatment,0.8,0.0354019426644,0.8,2.58401442036,4.0,2.82141397904,0.0753706467319
0.0,22,0.0032,treatment,0.8,0.0354274876592,0.8,2.58515739832,2.0,2.58515739832,0.0354274876592
0.0832,23,0.0,treatment,0.8,0.0352808227019,0.8,2.57859506332,3.0,2.73078165061,0.0549800910862
0.7984,24,0.0004,treatment,0.8,0.0357132799683,0.8,2.59794480785,4.0,2.81792189758,0.0761443691771
0.8232,25,0.0,treatment,0.8,0.0348403602679,0.8,2.55888713787,6.0,3.03063564396,0.121137566553
0.0272,26,0.0552,treatment,0.8,0.0358537065148,0.8,2.60422801317,2.0,2.60422801317,0.0358537065148
0.4928,27,0.0,treatment,0.8,0.0355516799622,0.8,2.59071422329,3.0,2.73836737758,0.0554453085255
0.0092,28,0.0272,treatment,0.8,0.0356505923985,0.8,2.59513993311,2.0,2.59513993311,0.0356505923985
0.462,29,0.0,treatment,0.8,0.034949390569,0.8,2.56376555854,4.0,2.80737136364,0.074725609131
0.0012,30,0.0088,treatment,0.8,0.0358051775297,0.8,2.60205664611,2.0,2.60205664611,0.0358051775297
0.0012,31,0.0076,treatment,0.8,0.0357547272216,0.8,2.59979931192,2.0,2.59979931192,0.0357547272216
0.0148,32,0.042,treatment,0.8,0.0356357656456,0.8,2.59447652911,2.0,2.59447652911,0.0356357656456
0.8108,33,0.0,treatment,0.8,0.0355529466146,0.8,2.59077089802,6.0,2.91791419493,0.117816532445
0.3576,34,0.0,treatment,0.8,0.0354771883032,0.8,2.58738118975,4.0,2.89421340968,0.0785176719817
0.596,35,0.0,treatment,0.8,0.0354031825501,0.8,2.58406989745,3.0,2.74631220836,0.0554454680609
0.5516,36,0.0004,treatment,0.8,0.0358071682087,0.8,2.60214571648,4.0,2.83549291061,0.076812987638
0.5244,37,0.0,treatment,0.8,0.0355000938403,0.8,2.58840606857,3.0,2.74088106472,0.0554409475277
0.0084,38,0.0304,treatment,0.8,0.0355486858187,0.8,2.59058025419,2.0,2.59058025419,0.0355486858187
0.6116,39,0.0004,treatment,0.8,0.0358186596135,0.8,2.60265988462,3.0,2.7345575821,0.055664601809
0.0164,40,0.0036,treatment,0.8,0.0360127636769,0.8,2.61134482144,3.0,2.73623678744,0.0559204215815
0.0068,41,0.0264,treatment,0.8,0.0361788148461,0.8,2.61877456758,2.0,2.61877456758,0.0361788148461
0.7124,42,0.0,treatment,0.8,0.0355689722578,0.8,2.59148794483,3.0,2.75333180818,0.0557809156994
0.5696,43,0.0012,treatment,0.8,0.0357733138706,0.8,2.60063094764,4.0,2.8197738419,0.0762219385887
0.2148,44,0.0,treatment,0.8,0.0353647522333,0.8,2.58235038233,3.0,2.7187864497,0.0548207739181
0.1576,45,0.1924,treatment,0.8,0.0356903825479,0.8,2.5969202922,2.0,2.5969202922,0.0356903825479
0.5584,46,0.0004,treatment,0.8,0.0353857328716,0.8,2.58328913402,3.0,2.720995293,0.0548912250781
0.5324,47,0.0012,treatment,0.8,0.0356359414235,0.8,2.59448439407,3.0,2.72085971396,0.0551682296372
0.5424,48,0.0004,treatment,0.8,0.0353212122498,0.8,2.58040224173,4.0,2.79394492396,0.0748126749339
0.02,49,0.0472,treatment,0.8,0.036011738144,0.8,2.61129893529,2.0,2.61129893529,0.036011738144
0.1724,50,0.0112,treatment,0.8,0.0355322727216,0.8,2.58984587125,3.0,2.69209863758,0.0544423812588
0.628,51,0.0416,treatment,0.8,0.035586092262,0.8,2.59225395741,4.0,2.78179547703,0.0739850301954
0.5212,52,0.0,treatment,0.8,0.0355438228788,0.8,2.59036266819,3.0,2.80425631947,0.0568287324134
0.9812,53,0.1364,treatment,0.8,0.0363230513233,0.8,2.62522824335,5.0,2.90389408385,0.0974116955808
0.696,54,0.0024,treatment,0.8,0.0355225403592,0.8,2.58941040921,4.0,2.80080045557,0.0749034243353
0.0116,55,0.0348,treatment,0.8,0.0354934396747,0.8,2.58810833648,2.0,2.58810833648,0.0354934396747
0.2288,56,0.0044,treatment,0.8,0.0358029453056,0.8,2.60195676811,3.0,2.71712058893,0.0552760675564
0.4156,57,0.0376,treatment,0.8,0.0353826212666,0.8,2.58314990925,4.0,2.76444410967,0.0732014763373
0.1484,58,0.004,treatment,0.8,0.0356630966695,0.8,2.59569942065,4.0,2.83450240993,0.0759773268071
0.3824,59,0.0012,treatment,0.8,0.0352744633635,0.8,2.5783105229,4.0,2.8459449522,0.07504833447
0.4612,60,0.0012,treatment,0.8,0.0357916167192,0.8,2.60144988507,4.0,2.83795627877,0.0767148128679
0.4856,61,0.0004,treatment,0.8,0.0358266441418,0.8,2.60301714207,3.0,2.73291298888,0.0556404828055
0.1908,62,0.0332,treatment,0.8,0.0360228609037,0.8,2.61179660888,3.0,2.70013534659,0.0551596744078
0.9932,63,0.0,treatment,0.8,0.0358127038876,0.8,2.60239340332,3.0,2.75524531044,0.0560978834074
0.1708,64,0.0052,treatment,0.8,0.0353968769319,0.8,2.58378776067,4.0,2.77089182249,0.0737231911965
0.7764,65,0.0024,treatment,0.8,0.0358440181671,0.8,2.60379452051,3.0,2.72940325279,0.0555851257934
0.484,66,0.0672,treatment,0.8,0.0361011942814,0.8,2.61530153518,3.0,2.69213685255,0.0550743635161
0.0604,67,0.006,treatment,0.8,0.0356340550537,0.8,2.59439999087,3.0,2.69976385696,0.054717334585
0.0024,68,0.018,treatment,0.8,0.0351696495774,0.8,2.57362076476,2.0,2.57362076476,0.0351696495774
0.1736,69,0.0016,treatment,0.8,0.0358076580499,0.8,2.6021676338,3.0,2.73618239358,0.0556880762387
0.0024,70,0.0108,treatment,0.8,0.0356919317028,0.8,2.59698960715,2.0,2.59698960715,0.0356919317028
0.5944,71,0.0008,treatment,0.8,0.0359301818191,0.8,2.60764980236,3.0,2.73838346048,0.0558737606005
0.258,72,0.0004,treatment,0.8,0.0356765582988,0.8,2.59630174395,3.0,2.73570526417,0.0555301310969
0.312,73,0.0,treatment,0.8,0.035573025401,0.8,2.59166929751,4.0,2.87020885108,0.0777232274202
0.6524,74,0.0004,treatment,0.8,0.0352769196375,0.8,2.57842042572,3.0,2.72522000343,0.0548588045166
0.0312,75,0.0,treatment,0.8,0.0357464942304,0.8,2.59943093731,3.0,2.76426123794,0.0562140372637
0.0,76,0.0028,treatment,0.8,0.0354167936512,0.8,2.58467890868,2.0,2.58467890868,0.0354167936512
0.7616,77,0.002,treatment,0.8,0.035677021744,0.8,2.5963224802,7.0,2.96018853692,0.13724064846
0.7884,78,0.0,treatment,0.8,0.0352343503914,0.8,2.57651571952,4.0,2.80569342372,0.0750420577583
0.264,79,0.0,treatment,0.8,0.0349248052303,0.8,2.56266551917,3.0,2.71140690183,0.0541736388839
0.084,80,0.0,treatment,0.8,0.0355917159925,0.8,2.592505584,3.0,2.76374976637,0.0560273577976
0.002,81,0.0128,treatment,0.8,0.0360902009125,0.8,2.61480965101,2.0,2.61480965101,0.0360902009125
0.64,82,0.0012,treatment,0.8,0.0354604736371,0.8,2.5866333135,6.0,2.92239784802,0.116777352826
0.1632,83,0.0,treatment,0.8,0.0352535241885,0.8,2.57737362643,4.0,2.83619112222,0.0755947921861
0.7844,84,0.0,treatment,0.8,0.0358348667426,0.8,2.60338505178,3.0,2.76032716345,0.0562315885729
0.0736,85,0.006,treatment,0.8,0.0357410806525,0.8,2.59918871373,4.0,2.81137098921,0.0756051643211
0.088,86,0.0,treatment,0.8,0.0352995703662,0.8,2.57943390346,3.0,2.74319599933,0.0552630283606
0.0188,87,0.04,treatment,0.8,0.0358411384734,0.8,2.60366567231,2.0,2.60366567231,0.0358411384734
0.3236,88,0.0012,treatment,0.8,0.0355912926513,0.8,2.59248664215,3.0,2.72938299605,0.0552995703565
0.8848,89,0.0008,treatment,0.8,0.0355418226461,0.8,2.59027317035,4.0,2.798998506,0.0750234238737
0.362,90,0.0024,treatment,0.8,0.0358634202344,0.8,2.60466264107,3.0,2.72608160945,0.0555357654563
0.342,91,0.002,treatment,0.8,0.0357582283529,0.8,2.59995596554,3.0,2.72298143348,0.055350138136
0.0004,92,0.0048,treatment,0.8,0.0349059599472,0.8,2.5618223112,2.0,2.5618223112,0.0349059599472
0.9772,93,0.0152,treatment,0.8,0.0355676386097,0.8,2.59142827245,6.0,2.94664187059,0.117816125633
0.0132,94,0.0364,treatment,0.8,0.035720899084,0.8,2.59828571539,2.0,2.59828571539,0.035720899084
0.3364,95,0.0004,treatment,0.8,0.0358760821558,0.8,2.60522918247,4.0,2.86213278647,0.0774545129874
0.5604,96,0.0,treatment,0.8,0.0358618605233,0.8,2.6045928538,3.0,2.75241122739,0.0560933164786
0.0028,97,0.0164,treatment,0.8,0.0354280134153,0.8,2.5851809226,2.0,2.5851809226,0.0354280134153
0.6608,98,0.0004,treatment,0.8,0.0354531244561,0.8,2.58630448385,3.0,2.71502291598,0.0548403856299
0.3104,99,0.0216,treatment,0.8,0.0355887618835,0.8,2.59237340619,3.0,2.68484705779,0.0543499050901
0.6004,0,0.0008,treatment,1.0,0.0358418909177,0.8,2.60369933946,3.0,2.74231282905,0.0558559849318
0.8676,1,0.0064,treatment,1.0,0.0354702951443,0.8,2.58707276422,4.0,2.82364160659,0.07501459203
0.922,2,0.0064,treatment,1.0,0.0359530861155,0.8,2.60867462566,5.0,2.75116475013,0.0938722839589
0.6508,3,0.008,treatment,1.0,0.0355617398418,0.8,2.59116433967,3.0,2.6949879957,0.0545353448323
0.858,4,0.0008,treatment,1.0,0.0351081581535,0.8,2.57086941004,4.0,2.85169393444,0.0755950883199
0.3844,5,0.0008,treatment,1.0,0.035148384858,0.8,2.57266930223,4.0,2.82709244907,0.0749034876779
0.9468,6,0.002,treatment,1.0,0.0352372617497,0.8,2.57664598451,4.0,2.7984020939,0.0743547754673
0.3612,7,0.0008,treatment,1.0,0.0353381057591,0.8,2.58115812009,4.0,2.7808084436,0.0742003518167
0.2256,8,0.0012,treatment,1.0,0.0356118414083,0.8,2.59340606986,4.0,2.82025217367,0.0757125091454
0.3808,9,0.0,treatment,1.0,0.0353310804288,0.8,2.58084378071,5.0,2.87917718765,0.0955239448396
0.9804,10,0.0016,treatment,1.0,0.0356047216005,0.8,2.59308750321,4.0,2.86098521785,0.076228924704
0.0932,11,0.0012,treatment,1.0,0.0358662693772,0.8,2.6047901223,3.0,2.72890374745,0.0555977963742
0.9636,12,0.0004,treatment,1.0,0.0357904587623,0.8,2.60139807378,3.0,2.74502062463,0.0558567490491
0.0288,13,0.0516,treatment,1.0,0.0355427916573,0.8,2.59031652751,2.0,2.59031652751,0.0355427916573
0.628,14,0.0,treatment,1.0,0.0355284779502,0.8,2.58967607908,4.0,2.80893085724,0.0755691706796
0.0544,15,0.0,treatment,1.0,0.036003354562,0.8,2.61092382269,3.0,2.75397685733,0.056287796008
0.8252,16,0.0096,treatment,1.0,0.0358270594809,0.8,2.60303572589,3.0,2.70918693516,0.0551350624244
0.616,17,0.0,treatment,1.0,0.0354043133936,0.8,2.58412049559,4.0,2.81230803558,0.0752519952286
0.8268,18,0.0004,treatment,1.0,0.0353104448192,0.8,2.57992046688,5.0,2.89117619407,0.0963832635821
0.3688,19,0.396,treatment,1.0,0.0360213874429,0.8,2.61173068077,2.0,2.61173068077,0.0360213874429
0.9108,20,0.0,treatment,1.0,0.0353885601248,0.8,2.58341563583,3.0,2.7683734516,0.0558929391218
0.8896,21,0.0,treatment,1.0,0.0353357047599,0.8,2.58105069047,5.0,2.87689757277,0.0969225738918
0.6032,22,0.0024,treatment,1.0,0.0359864570432,0.8,2.61016776493,3.0,2.73889374446,0.055947989143
0.0,23,0.0,treatment,1.0,0.0353264846899,0.8,2.58063815029,2.0,2.58063815029,0.0353264846899
0.004,24,0.0132,treatment,1.0,0.0354664415489,0.8,2.58690034005,2.0,2.58690034005,0.0354664415489
0.5184,25,0.0004,treatment,1.0,0.0354204749838,0.8,2.58484362517,4.0,2.78840799853,0.0747118159574
0.0848,26,0.1168,treatment,1.0,0.0357585314616,0.8,2.59996952775,2.0,2.59996952775,0.0357585314616
0.622,27,0.002,treatment,1.0,0.0350910843024,0.8,2.57010546252,6.0,2.98183547047,0.11864938608
0.81,28,0.0,treatment,1.0,0.0357706674334,0.8,2.60051253621,3.0,2.75631066746,0.0560746840769
0.0412,29,0.0044,treatment,1.0,0.0357245218545,0.8,2.59844781159,3.0,2.71171995471,0.0550736867891
0.6604,30,0.0,treatment,1.0,0.0350045130562,0.8,2.56623194338,5.0,3.01888046181,0.100944023091
0.4512,31,0.0004,treatment,1.0,0.0354318348961,0.8,2.58535190985,6.0,2.94845536383,0.121305532394
0.004,32,0.0128,treatment,1.0,0.0353161725986,0.8,2.58017674901,2.0,2.58017674901,0.0353161725986
0.062,33,0.0008,treatment,1.0,0.0358139798517,0.8,2.60245049469,3.0,2.73138550989,0.0555914384109
0.4416,34,0.0172,treatment,1.0,0.035646871967,0.8,2.59497346719,3.0,2.68819512169,0.0544862632621
0.342,35,0.0108,treatment,1.0,0.0357357452088,0.8,2.59894998616,3.0,2.69710950865,0.0547739738642
0.9896,36,0.0012,treatment,1.0,0.0361285955843,0.8,2.61652757126,6.0,2.94253674845,0.1186593176
0.6564,37,0.0,treatment,1.0,0.035565914562,0.8,2.59135113216,3.0,2.80660662355,0.0569027600337
0.8744,38,0.0,treatment,1.0,0.0360198935381,0.8,2.61166383792,3.0,2.79655764739,0.0572140511366
0.6356,39,0.0,treatment,1.0,0.0354949534022,0.8,2.58817606627,3.0,2.74030605941,0.0554226356281
0.3032,40,0.0076,treatment,1.0,0.0357145629099,0.8,2.59800221142,3.0,2.70554339654,0.0549318540246
0.286,41,0.0228,treatment,1.0,0.0355645620331,0.8,2.59129061499,3.0,2.68254180216,0.0542755420053
0.5616,42,0.0016,treatment,1.0,0.0359393310632,0.8,2.60805917353,3.0,2.73932494433,0.0559040210374
0.2484,43,0.0008,treatment,1.0,0.0353281253135,0.8,2.58071155788,4.0,2.84558940878,0.0759174039757
0.4472,44,0.0008,treatment,1.0,0.0356977379122,0.8,2.59724939852,5.0,2.88860540573,0.0970111434253
0.7288,45,0.0004,treatment,1.0,0.0355528457793,0.8,2.59076638628,3.0,2.75441789035,0.0557872433057
0.3988,46,0.0036,treatment,1.0,0.0358009367357,0.8,2.60186689723,3.0,2.71693380926,0.0552700549058
0.3452,47,0.0,treatment,1.0,0.035340821329,0.8,2.58127962477,4.0,2.87616838145,0.0775700157461
0.444,48,0.0004,treatment,1.0,0.0355648405388,0.8,2.59130307637,4.0,2.81912793222,0.0757969971758
0.538,49,0.0052,treatment,1.0,0.0353015363605,0.8,2.57952186935,4.0,2.81902694117,0.0745102467243
0.0004,50,0.0016,treatment,1.0,0.0350950254616,0.8,2.57028180462,2.0,2.57028180462,0.0350950254616
0.18,51,0.0028,treatment,1.0,0.0358981261384,0.8,2.60621551213,3.0,2.72963475959,0.0556500861879
0.6268,52,0.0,treatment,1.0,0.0351304697929,0.8,2.57186771567,3.0,2.7719776681,0.0556741405608
0.6092,53,0.0,treatment,1.0,0.0353576352551,0.8,2.58203194228,3.0,2.73893103464,0.0552389648013
0.6792,54,0.0036,treatment,1.0,0.0355707865167,0.8,2.59156912151,5.0,2.89705482693,0.0966828664546
0.0016,55,0.0068,treatment,1.0,0.0358272838175,0.8,2.60304576354,2.0,2.60304576354,0.0358272838175
0.808,56,0.0004,treatment,1.0,0.0352792223958,0.8,2.57852345968,4.0,2.8664526023,0.076710729418
0.0712,57,0.0,treatment,1.0,0.0351542506973,0.8,2.57293176167,3.0,2.73815900205,0.054992917156
0.0304,58,0.0004,treatment,1.0,0.0354150394228,0.8,2.58460041798,3.0,2.73705466287,0.0552630707221
0.534,59,0.0008,treatment,1.0,0.0360721247715,0.8,2.61400085732,3.0,2.74509390942,0.0561765606045
0.0024,60,0.0116,treatment,1.0,0.0356590363881,0.8,2.59551774857,2.0,2.59551774857,0.0356590363881
0.6948,61,0.006,treatment,1.0,0.0358026215114,0.8,2.60194228036,3.0,2.71176913183,0.0551609893521
0.676,62,0.0,treatment,1.0,0.0351311326584,0.8,2.57189737473,4.0,2.80614015614,0.0747386114432
0.2736,63,0.0136,treatment,1.0,0.0358979219377,0.8,2.60620637544,4.0,2.80294087637,0.0755168832486
0.2204,64,0.0056,treatment,1.0,0.0354814069886,0.8,2.58756994941,4.0,2.78838549537,0.0743870300678
0.666,65,0.0004,treatment,1.0,0.0357611425749,0.8,2.60008635866,4.0,2.82692980027,0.0765216687016
0.0072,66,0.022,treatment,1.0,0.0360429360395,0.8,2.61269484502,2.0,2.61269484502,0.0360429360395
0.4592,67,0.0004,treatment,1.0,0.0358475585083,0.8,2.60395292852,3.0,2.78046507304,0.056672827691
0.2076,68,0.0024,treatment,1.0,0.0353261462303,0.8,2.58062300634,5.0,2.95255835681,0.0977501820309
0.1652,69,0.0028,treatment,1.0,0.035568105276,0.8,2.59144915284,3.0,2.71651356551,0.0550006423388
0.214,70,0.0044,treatment,1.0,0.0359242012819,0.8,2.60738221091,3.0,2.72433772632,0.0555660066491
0.102,71,0.0012,treatment,1.0,0.0351347248937,0.8,2.57205810468,3.0,2.70019153868,0.0541726068992
0.6024,72,0.0,treatment,1.0,0.0355659484448,0.8,2.5913526482,5.0,2.94012412806,0.0999214762296
0.6876,73,0.0,treatment,1.0,0.035815344247,0.8,2.60251154281,4.0,2.80971152331,0.0762026017964
0.8308,74,0.0,treatment,1.0,0.0354383459252,0.8,2.58564323748,4.0,2.82939969813,0.0758310572013
0.164,75,0.0008,treatment,1.0,0.0360966753164,0.8,2.61509933989,3.0,2.7502934937,0.0563147700628
0.0372,76,0.0664,treatment,1.0,0.0356488751388,0.8,2.59506309653,2.0,2.59506309653,0.0356488751388
0.3696,77,0.0,treatment,1.0,0.0354705287199,0.8,2.58708321526,4.0,2.82776184996,0.076222938236
0.2888,78,0.0004,treatment,1.0,0.0355574068672,0.8,2.59097046629,3.0,2.73107916315,0.0552972954747
0.8008,79,0.0,treatment,1.0,0.0354157854348,0.8,2.58463379733,5.0,2.90525748143,0.097737646555
0.054,80,0.0,treatment,1.0,0.0353049427709,0.8,2.57967428481,3.0,2.74362247597,0.0552765485792
0.1424,81,0.0036,treatment,1.0,0.035260385971,0.8,2.57768064807,4.0,2.81120265799,0.0745029220551
0.112,82,0.0044,treatment,1.0,0.0357707973728,0.8,2.60051835018,3.0,2.71375724132,0.0551677975657
0.4144,83,0.0,treatment,1.0,0.0354369170731,0.8,2.58557930533,4.0,2.80508523823,0.0753428021446
0.2316,84,0.0,treatment,1.0,0.0357437093077,0.8,2.59930632952,3.0,2.76398934784,0.0562053741248
0.1156,85,0.0084,treatment,1.0,0.0353581502297,0.8,2.58205498416,3.0,2.68732055181,0.0541486933671
0.3568,86,0.0028,treatment,1.0,0.0355643844868,0.8,2.59128267091,5.0,2.88075741331,0.09635412114
0.3432,87,0.0004,treatment,1.0,0.0352811640592,0.8,2.57861033692,4.0,2.82371426093,0.0757256129575
0.1144,88,0.002,treatment,1.0,0.0361697175327,0.8,2.61836751998,3.0,2.74451803827,0.056274775428
0.2068,89,0.0,treatment,1.0,0.0354725955242,0.8,2.58717569176,3.0,2.75632444977,0.0557352717449
0.5924,90,0.0216,treatment,1.0,0.0359998109753,0.8,2.61076526946,4.0,2.7954265773,0.0754008289018
0.8616,91,0.0036,treatment,1.0,0.0354539508765,0.8,2.58634146096,4.0,2.80295408265,0.0748635934741
0.0772,92,0.0012,treatment,1.0,0.0355489936353,0.8,2.59059402704,3.0,2.72233460519,0.0551023658181
0.2668,93,0.0028,treatment,1.0,0.0353776517827,0.8,2.58292755608,6.0,3.00572562147,0.119017918946
0.6756,94,0.002,treatment,1.0,0.0359254604177,0.8,2.60743854933,3.0,2.73518282787,0.0557997179881
0.3396,95,0.0148,treatment,1.0,0.0357407123765,0.8,2.59917223569,3.0,2.6977244336,0.0547938204816
0.6608,96,0.0028,treatment,1.0,0.0352643310435,0.8,2.57785716527,4.0,2.78610186796,0.0739094211785
0.2936,97,0.0004,treatment,1.0,0.0354495524545,0.8,2.58614465922,5.0,2.9409203763,0.0994363631047
0.2992,98,0.0012,treatment,1.0,0.0354612819531,0.8,2.58666948057,4.0,2.81511677115,0.0752390108304
0.9492,99,0.0008,treatment,1.0,0.0356603292288,0.8,2.59557559507,5.0,2.90998420615,0.0979801224166
0.9084,0,0.0072,treatment,0.0,0.0344609416825,1.0,2.54191054095,6.0,2.88400092691,0.110064509359
0.3508,1,0.0004,treatment,0.0,0.0341689118773,1.0,2.52884404268,3.0,2.66827032831,0.0524416284605
0.162,2,0.0,treatment,0.0,0.033931293058,1.0,2.51821209404,3.0,2.65347958553,0.0518742682309
0.7836,3,0.0004,treatment,0.0,0.0341076591212,1.0,2.52610336684,4.0,2.78437547347,0.0718945366482
0.0104,4,0.0012,treatment,0.0,0.0339840140013,1.0,2.52057102488,3.0,2.64222396348,0.0516995546467
0.5948,5,0.0,treatment,0.0,0.0340786251598,1.0,2.52480427955,3.0,2.690235146,0.0527940762456
0.242,6,0.0016,treatment,0.0,0.034102458155,1.0,2.52587065629,4.0,2.75636915715,0.0708236400774
0.068,7,0.0008,treatment,0.0,0.0343178958775,1.0,2.53551014027,3.0,2.65660612381,0.0523603117562
0.05,8,0.1,treatment,0.0,0.0344387558724,1.0,2.54091786539,2.0,2.54091786539,0.0344387558724
0.6468,9,0.0052,treatment,0.0,0.0344598447793,1.0,2.54186146143,4.0,2.69573301359,0.0698122233648
0.356,10,0.0,treatment,0.0,0.0345702433938,1.0,2.54680110553,3.0,2.68985555116,0.0533313682967
0.6328,11,0.0,treatment,0.0,0.0336190881287,1.0,2.50424288577,7.0,2.92198570892,0.127848587598
0.1452,12,0.0,treatment,0.0,0.0341658642594,1.0,2.52870768094,3.0,2.67268084082,0.0525283918274
0.038,13,0.0,treatment,0.0,0.0340651203572,1.0,2.52420002452,3.0,2.71076934036,0.0532023957074
0.422,14,0.0004,treatment,0.0,0.0343984798988,1.0,2.53911576872,3.0,2.68431446581,0.0530246237444
0.0016,15,0.0132,treatment,0.0,0.0344587816451,1.0,2.54181389285,2.0,2.54181389285,0.0344587816451
0.774,16,0.0,treatment,0.0,0.0338969397401,1.0,2.51667499898,4.0,2.74132911325,0.070620220852
0.7928,17,0.0016,treatment,0.0,0.0342326706984,1.0,2.53169684918,4.0,2.78137431208,0.0713692547901
0.3572,18,0.0,treatment,0.0,0.0340783104451,1.0,2.52479019805,3.0,2.6494211464,0.0519518828643
0.0024,19,0.0168,treatment,0.0,0.0347318155328,1.0,2.55403044321,2.0,2.55403044321,0.0347318155328
0.3068,20,0.0,treatment,0.0,0.0336693148708,1.0,2.50649021678,4.0,2.82733441965,0.0721753701626
