nu1;nu2;exp_all;pv_all;exp;pv;kmin;ob
0.8;0.8;1.7670460883;0.2252;2.39558325233;0.3588;3.0;1
0.8;0.8;1.76948917271;0.0156;2.59955265894;0.8872;4.0;1
0.8;0.8;1.7747721609;0.1088;2.39572545091;0.6348;3.0;1
0.8;0.8;1.77509525856;0.1584;2.40763538786;0.0248;3.0;1
0.8;0.8;1.7702546937;0.1008;2.46392425234;0.31;3.0;1
0.8;0.8;1.76990652294;0.152;2.39945747363;0.5148;3.0;1
0.8;0.8;1.76632052336;0.014;2.57631117354;0.8308;4.0;1
0.8;0.8;1.77515725227;0.0612;2.44145912699;0.3568;3.0;1
0.8;0.8;1.76963837343;0.074;2.66591438032;0.95;5.0;1
0.8;0.8;1.77089180443;0.808;2.15988148337;0.1548;2.0;1
0.8;0.8;1.76447003474;0.052;2.9743645441;0.936;10.0;1
0.8;0.8;1.76508787032;0.1876;2.40555324912;0.5216;3.0;1
0.8;0.8;1.77847590537;0.0756;2.69224319743;0.94;5.0;1
0.8;0.8;1.77166211306;0.0276;2.41040574337;0.5016;3.0;1
0.8;0.8;1.77617731561;0.0136;2.57441445451;0.9524;4.0;1
0.8;0.8;1.77987940782;0.0104;2.58257736849;0.9588;7.0;1
0.8;0.8;1.77746729458;0.4208;2.56789189267;0.5572;4.0;1
0.8;0.8;1.76736532974;0.0028;2.48169579294;0.9924;3.0;1
0.8;0.8;1.76892861348;0.0524;2.54763058765;0.6116;4.0;1
0.8;0.8;1.76392689476;0.0128;2.61620591947;0.8616;4.0;1
0.8;0.8;1.77578044117;0.1024;2.57833876606;0.9272;5.0;1
0.8;0.8;1.76970600967;0.1104;2.39838228144;0.3504;3.0;1
0.8;0.8;1.76479125618;0.028;2.43974667429;0.614;3.0;1
0.8;0.8;1.7678131985;0.1344;2.4247640117;0.5672;3.0;1
0.8;0.8;1.7737618228;0.2348;2.38051061522;0.2032;3.0;1
0.8;0.8;1.77140711057;0.2052;2.6671728466;0.4304;5.0;1
0.8;0.8;1.77752585464;0.0776;2.74089464478;0.4232;5.0;1
0.8;0.8;1.77520810197;0.172;2.53594948706;0.5328;4.0;1
0.8;0.8;1.77100989893;0.0924;2.44318550148;0.1524;3.0;1
0.8;0.8;1.76162413543;0.0;2.51069177643;0.0396;3.0;1
0.8;0.8;1.76309727309;0.06;2.44916721133;0.7204;3.0;1
0.8;0.8;1.77577195631;0.1532;2.37185680709;0.7232;3.0;1
0.8;0.8;1.76647353518;0.1024;2.62398608206;0.7004;4.0;1
0.8;0.8;1.77292087043;0.0304;2.59414763356;0.9336;4.0;1
0.8;0.8;1.77526287029;0.0808;2.39334503909;0.7788;3.0;1
0.8;0.8;1.77291141235;0.0988;2.67516621494;0.874;5.0;1
0.8;0.8;1.77391522935;0.0052;2.47947730876;0.5184;3.0;1
0.8;0.8;1.7739511248;0.0228;2.4381351132;0.6908;3.0;1
0.8;0.8;1.77238101958;0.0744;2.51691258377;0.9488;4.0;1
0.8;0.8;1.77218807221;0.04;2.44853925462;0.6484;3.0;1
0.8;0.8;1.77041678108;0.0604;2.67772878209;0.8788;5.0;1
0.8;0.8;1.77220039119;0.0092;2.42151392365;0.6504;3.0;1
0.8;0.8;1.77227109081;0.4164;2.36772321707;0.1428;3.0;1
0.8;0.8;1.77316367018;0.5628;2.81376585661;0.9128;6.0;1
0.8;0.8;1.76935974576;0.5536;3.01864550016;0.9488;7.0;1
0.8;0.8;1.77448176765;0.0192;2.43896569321;0.358;3.0;1
0.8;0.8;1.77151356745;0.0852;2.74021576268;0.7264;6.0;1
0.8;0.8;1.7690185658;0.068;2.60221665865;0.744;4.0;1
0.8;1.0;1.78240839227;0.3664;2.59456997799;0.9916;5.0;1
0.8;1.0;1.76937915902;0.0516;2.42795597365;0.2868;3.0;1
0.8;1.0;1.76722041976;0.02;2.69939313385;0.9172;5.0;1
0.8;1.0;1.77576456287;0.258;2.68339814062;0.9888;6.0;1
0.8;1.0;1.77109499495;0.0736;2.43713789953;0.49;3.0;1
0.8;1.0;1.76409103572;0.0008;2.58995778572;0.6484;4.0;1
0.8;1.0;1.77454496404;0.2752;2.42320547356;0.476;3.0;1
0.8;1.0;1.77133559042;0.0544;2.44499915289;0.7476;3.0;1
0.8;1.0;1.77368059209;0.2344;2.38856542045;0.706;3.0;1
0.8;1.0;1.77108824327;0.0012;2.48071826195;0.7772;3.0;1
0.8;1.0;1.77145350552;0.1536;2.5569888914;0.7804;4.0;1
0.8;1.0;1.77768153547;0.0388;2.4082037774;0.8416;3.0;1
0.8;1.0;1.7675502637;0.078;2.43291329439;0.934;3.0;1
0.8;1.0;1.76826342532;0.072;2.4461519449;0.5604;3.0;1
0.8;1.0;1.76727439411;0.0184;2.68881307456;0.966;5.0;1
0.8;1.0;1.76936557861;0.0292;2.43352485868;0.8028;3.0;1
0.8;1.0;1.77297571967;0.0968;2.54999821391;0.8924;4.0;1
0.8;1.0;1.77407822413;0.0328;2.61444859722;0.8012;4.0;1
0.8;1.0;1.76794351535;0.044;2.39848909997;0.4116;3.0;1
0.8;1.0;1.76788001805;0.0128;2.71910444648;0.5204;5.0;1
0.8;1.0;1.76932127177;0.0088;2.72749817945;0.5444;7.0;1
0.8;1.0;1.771130597;0.0228;2.58992347065;0.87;4.0;1
0.8;1.0;1.76693450679;0.0332;2.65477989047;0.8108;5.0;1
0.8;1.0;1.77113657028;0.0512;2.43347532481;0.826;3.0;1
0.8;1.0;1.76921246876;0.0656;2.46681318763;0.8656;3.0;1
0.8;1.0;1.7761694695;0.2544;2.66588657452;0.2088;5.0;1
0.8;1.0;1.76446062405;0.0028;2.58343295562;0.7936;4.0;1
0.8;1.0;1.77218087147;0.4472;3.07671818593;0.3016;14.0;1
0.8;1.0;1.7753871672;0.1608;2.75038184409;0.872;6.0;1
0.8;1.0;1.77003276494;0.0944;2.55459322155;0.3636;4.0;1
0.8;1.0;1.76969167233;0.028;2.72899682841;0.3772;5.0;1
0.8;1.0;1.77619517331;0.1672;2.39998553926;0.8172;3.0;1
0.8;1.0;1.77177145503;0.0064;2.43040269543;0.9364;3.0;1
0.8;1.0;1.78027891246;0.7132;2.74901148512;0.4516;6.0;1
0.8;1.0;1.77527194525;0.0452;2.2160653522;0.11;2.0;1
0.8;1.0;1.76997646741;0.1024;2.53168747596;0.5192;4.0;1
0.8;1.0;1.76840093365;0.0796;2.54217630872;0.9528;4.0;1
0.8;1.0;1.76846877936;0.0492;2.73981220603;0.5684;5.0;1
0.8;1.0;1.77215635405;0.1864;2.40251011797;0.4468;3.0;1
0.8;1.0;1.7677431456;0.1996;2.55210717791;0.794;4.0;1
0.8;1.0;1.77679395516;0.0432;2.68289331312;0.7004;5.0;1
0.8;1.0;1.77612395165;0.0752;2.18694723673;0.1528;2.0;1
0.8;1.0;1.77513713855;0.0652;2.57184406949;0.1772;4.0;1
0.8;1.0;1.77340907667;0.0356;2.59761315128;0.9428;5.0;1
0.8;1.0;1.77383726377;0.0056;2.44526383247;0.9264;3.0;1
0.8;1.0;1.77356551375;0.0032;2.53141650101;0.6452;8.0;1
0.8;1.0;1.77120753162;0.0532;2.59720623979;0.842;4.0;1
0.8;1.0;1.76440879443;0.0748;2.43413333606;0.9128;3.0;1
0.8;1.0;1.7666395742;0.0248;2.41622641254;0.5116;3.0;1
0.8;1.0;1.77875971889;0.0564;2.60856030531;0.964;5.0;1
0.8;1.0;1.77223900335;0.5108;2.37938548124;0.1096;3.0;1
0.8;1.0;1.77466779236;0.1708;2.22233488884;0.5424;2.0;1
0.8;1.0;1.77609044908;0.0708;2.37041456989;0.6836;3.0;1
0.8;1.0;1.77042498604;0.0164;2.56953224855;0.452;4.0;1
0.8;1.0;1.77540257045;0.048;2.43853867581;0.4944;3.0;1
0.8;1.0;1.76774416256;0.0356;2.56893582972;0.7772;4.0;1
0.8;1.0;1.7764076769;0.2784;2.49200839211;0.742;4.0;1
0.8;1.0;1.78099987385;0.3968;2.50567637406;0.3412;4.0;1
0.8;1.0;1.75944215547;0.1436;2.39785830567;0.2364;3.0;1
0.8;1.0;1.77209197423;0.0988;2.71968278676;0.9024;7.0;1
0.8;1.0;1.76582878558;0.0776;2.75575833469;0.912;6.0;1
0.8;1.0;1.76699711928;0.1428;2.39707672678;0.2588;3.0;1
0.8;1.0;1.77784697735;0.0544;2.51672268014;0.6568;4.0;1
0.8;1.0;1.77681482354;0.1456;2.55146667309;0.9432;4.0;1
0.8;1.0;1.77328968865;0.234;2.35996405072;0.7116;3.0;1
0.8;1.0;1.76307093816;0.0072;2.55824216354;0.7836;4.0;1
0.8;1.0;1.76822291804;0.0016;2.58492459606;0.8148;4.0;1
0.8;1.0;1.77659907576;0.124;2.75540880887;0.8156;6.0;1
0.8;1.0;1.76690039553;0.0176;2.44055394374;0.7316;3.0;1
0.8;1.0;1.77402259429;0.1144;2.55248098159;0.8908;4.0;1
0.8;1.0;1.77557714998;0.16;2.52923526263;0.988;4.0;1
0.8;1.0;1.77467018839;0.0312;2.54605119835;0.8332;4.0;1
0.8;1.0;1.77534899762;0.482;2.7327051305;0.5752;6.0;1
0.8;1.0;1.77414707253;0.0048;2.61112887656;0.416;4.0;1
0.8;1.0;1.77252376456;0.0852;2.4221022648;0.8228;3.0;1
0.8;1.0;1.78295885804;0.0664;2.5837591124;0.2336;4.0;1
0.8;1.0;1.77757212995;0.2488;2.37380089684;0.9284;3.0;1
0.8;1.0;1.77746815303;0.1192;2.72784187372;0.8784;6.0;1
0.8;1.0;1.77145332123;0.2492;3.00891900885;0.3756;11.0;1
0.8;1.0;1.7688834225;0.0356;2.3983473529;0.3112;3.0;1
0.8;1.0;1.76899628586;0.0168;2.58163567933;0.7076;4.0;1
0.8;1.0;1.77383606412;0.2764;2.61879480045;0.8228;5.0;1
0.8;1.0;1.77544529183;0.298;2.81442787374;0.8748;8.0;1
0.8;1.0;1.77229831083;0.0684;2.64868040279;0.8816;5.0;1
0.8;1.0;1.77112351671;0.0272;2.60146852149;0.8832;5.0;1
0.8;1.0;1.76821059086;0.108;2.42070536768;0.8288;3.0;1
0.8;1.0;1.76410670846;0.0392;2.5526438301;0.76;4.0;1
0.8;1.0;1.77675465286;0.28;2.40273007873;0.4488;3.0;1
0.8;1.0;1.77262984205;0.1568;2.55379047038;0.6704;4.0;1
0.8;1.0;1.77197794306;0.1044;2.72242165361;0.7884;5.0;1
0.8;1.0;1.76645454293;0.0068;2.63090231909;0.674;4.0;1
0.8;1.0;1.773273629;0.0256;2.57073981439;0.8436;4.0;1
0.8;1.0;1.78207065766;0.1012;2.52139903427;0.9488;4.0;1
0.8;1.0;1.77364347208;0.2028;2.55689403303;0.9628;4.0;1
0.8;1.0;1.76625711596;0.4624;2.81942882159;0.9264;6.0;1
0.8;1.0;1.77526643159;0.0728;2.80779467993;0.8144;6.0;1
0.8;1.0;1.76838850859;0.0028;2.44381575073;0.8948;3.0;1
0.8;1.0;1.7679073152;0.1084;2.80740139667;0.6308;6.0;1
0.8;1.0;1.77117892185;0.012;2.69800095289;0.7508;5.0;1
0.8;1.0;1.77839129498;0.6696;2.17958968869;0.0744;2.0;1
1.0;0.0;1.74532474984;0.0036;2.42452183244;0.9048;3.0;1
1.0;0.0;1.75911223437;0.0744;2.35428579448;0.7448;3.0;1
1.0;0.0;1.75116513081;0.1112;2.36905418591;0.7208;3.0;1
1.0;0.0;1.76016069765;0.3376;2.70924989658;0.7544;6.0;1
1.0;0.0;1.74947769164;0.0196;2.56742974612;0.918;5.0;1
1.0;0.0;1.74348014005;0.032;2.70032941934;0.9952;6.0;1
1.0;0.0;1.75505346675;0.2104;2.33352046682;0.4504;3.0;1
1.0;0.0;1.75850465377;0.3772;2.4388476976;0.5652;4.0;1
1.0;0.0;1.75888430983;0.1304;2.6493792187;0.8968;8.0;1
1.0;0.0;1.75436339714;0.1928;2.33537000892;0.3504;3.0;1
1.0;0.0;1.75014270013;0.0328;2.47930012294;0.7856;4.0;1
1.0;0.0;1.75364442992;0.3856;2.329077582;0.4392;3.0;1
1.0;0.0;1.75140383234;0.2268;2.35006392904;0.1228;3.0;1
1.0;0.0;1.75844914914;0.032;2.33189333366;0.4632;3.0;1
1.0;0.0;1.75638675188;0.0184;2.51702180266;0.8816;4.0;1
1.0;0.0;1.75156021482;0.0236;2.48370818521;0.9;4.0;1
1.0;0.0;1.75295512519;0.0008;2.45617072417;0.4056;3.0;1
1.0;0.0;1.75586160266;0.0672;2.58526789215;0.9512;5.0;1
1.0;0.0;1.76012027467;0.0824;2.46397866801;0.4876;4.0;1
1.0;0.0;1.75363407921;0.0512;2.47751887655;0.6592;4.0;1
1.0;0.0;1.75609501129;0.1196;2.33138990377;0.6592;3.0;1
1.0;0.0;1.74568829634;0.0016;2.54056421341;0.9932;4.0;1
1.0;0.0;1.75278019114;0.1468;2.49034969816;0.288;4.0;1
1.0;0.0;1.74825639339;0.0348;2.35448049507;0.2668;3.0;1
1.0;0.0;1.75394716812;0.1788;2.4623827048;0.7228;4.0;1
1.0;0.0;1.74238418686;0.0168;2.537915312;0.8692;4.0;1
1.0;0.0;1.75304283334;0.0684;2.45284249658;0.9356;4.0;1
1.0;0.0;1.75579701942;0.0072;2.37412132377;0.7692;3.0;1
1.0;0.0;1.7568104286;0.184;2.35312856356;0.4092;3.0;1
1.0;0.0;1.75122334053;0.006;2.6193536985;0.7396;5.0;1
1.0;0.0;1.74886192679;0.0844;2.33555707056;0.6576;3.0;1
1.0;0.0;1.75165868078;0.2064;2.49122171;0.4356;4.0;1
1.0;0.0;1.75518151328;0.0336;2.3776108305;0.982;3.0;1
1.0;0.0;1.75597073264;0.0736;2.48264433671;0.9888;4.0;1
1.0;0.0;1.75222504603;0.2448;2.45302167007;0.4352;4.0;1
1.0;0.0;1.75051268789;0.1576;2.47359617033;0.594;4.0;1
1.0;0.0;1.75001558659;0.0044;2.56583628935;0.8348;6.0;1
1.0;0.0;1.75406199609;0.2556;2.33677925652;0.1848;3.0;1
1.0;0.0;1.7515567967;0.3852;2.1553026199;0.3696;2.0;1
1.0;0.0;1.75696718385;0.0464;2.38443823214;0.5812;3.0;1
1.0;0.0;1.75227110304;0.0008;2.52845790866;0.3996;4.0;1
1.0;0.0;1.75169787438;0.0284;2.68088472485;0.6332;5.0;1
1.0;0.0;1.75001398963;0.0808;2.50147453539;0.548;4.0;1
1.0;0.0;1.74686583162;0.2672;2.3887707939;0.292;3.0;1
1.0;0.0;1.75280593956;0.0436;2.38760279402;0.988;3.0;1
1.0;0.0;1.75669795997;0.102;2.43981811819;0.8284;4.0;1
1.0;0.0;1.75369862235;0.0652;2.64432574973;0.6456;5.0;1
1.0;0.0;1.74830363068;0.0228;2.60562230576;0.9748;5.0;1
1.0;0.0;1.7497628935;0.044;2.46608448226;0.9488;4.0;1
1.0;0.0;1.74643338672;0.0396;2.62482456274;0.5084;5.0;1
1.0;0.0;1.74644958281;0.0032;2.54152069641;0.8884;4.0;1
1.0;0.0;1.7526732671;0.1808;2.57070846323;0.8776;5.0;1
1.0;0.0;1.75388974147;0.2692;2.44776341587;0.464;4.0;1
1.0;0.0;1.74876213798;0.0096;2.52823659275;0.7876;4.0;1
1.0;0.0;1.75176541181;0.0352;2.52316283928;0.5984;4.0;1
1.0;0.0;1.74770232455;0.2132;2.49897067313;0.7228;4.0;1
1.0;0.0;1.75617152133;0.0716;2.67392928385;0.3908;5.0;1
1.0;0.0;1.75328802123;0.0548;2.3306223764;0.3568;3.0;1
1.0;0.0;1.76498164717;0.4304;2.53982119336;0.676;5.0;1
1.0;0.0;1.75078783211;0.018;2.50349685041;0.8992;4.0;1
1.0;0.0;1.75355365376;0.002;2.58420286511;0.7748;8.0;1
1.0;0.0;1.7563095973;0.0164;2.5109882165;0.7852;4.0;1
1.0;0.0;1.7525749878;0.0176;2.38842742822;0.5656;3.0;1
1.0;0.0;1.75668818308;0.0348;2.64447432048;0.9512;6.0;1
1.0;0.0;1.75393040534;0.1016;2.48512931109;0.9336;4.0;1
1.0;0.0;1.75879414319;0.3984;2.34454464552;0.3548;3.0;1
1.0;0.0;1.74734822072;0.0828;2.52581904134;0.7156;4.0;1
1.0;0.0;1.75392778922;0.0152;2.4280261034;0.6624;3.0;1
1.0;0.0;1.74925098753;0.042;2.74731604872;0.428;6.0;1
1.0;0.0;1.7446887143;0.0124;2.3815498098;0.6808;3.0;1
1.0;0.0;1.74624789855;0.0028;2.68581958475;0.8896;5.0;1
1.0;0.0;1.7444237817;0.0176;2.7969620925;0.9452;6.0;1
1.0;0.0;1.75478316414;0.0596;2.35970442044;0.2544;3.0;1
1.0;0.0;1.75031963076;0.0812;2.62478293778;0.9348;5.0;1
1.0;0.0;1.75300075699;0.1496;2.33258768902;0.6328;3.0;1
1.0;0.0;1.75943439589;0.2024;2.45880008161;0.862;4.0;1
1.0;0.0;1.75105993473;0.0644;2.64864867412;0.8708;5.0;1
1.0;0.0;1.74839182021;0.0728;2.50418441688;0.5212;4.0;1
1.0;0.0;1.74868635402;0.0328;2.72410556454;0.9596;6.0;1
1.0;0.0;1.76162229839;0.1632;2.32206693271;0.7576;3.0;1
1.0;0.0;1.75928933964;0.2124;2.50103295274;0.4704;4.0;1
1.0;0.0;1.75888389277;0.0536;2.6053227194;0.9992;6.0;1
1.0;0.0;1.75691776926;0.0916;2.56299379165;0.7504;5.0;1
1.0;0.0;1.75434925407;0.0512;2.56195435082;0.8832;5.0;1
1.0;0.0;1.76180456542;0.3608;2.7123426601;0.546;8.0;1
1.0;0.0;1.74845120965;0.0016;2.5411384985;0.6528;4.0;1
1.0;0.0;1.75695338834;0.1592;2.42755120823;0.956;4.0;1
1.0;0.0;1.75062121043;0.208;2.51849291954;0.6432;4.0;1
1.0;0.0;1.75683425651;0.0772;2.47848839235;0.8296;4.0;1
1.0;0.0;1.75492739393;0.0036;2.55770758086;0.8732;4.0;1
1.0;0.0;1.74915566061;0.0556;2.50803726502;0.4128;4.0;1
1.0;0.0;1.74779844965;0.01;2.73057251941;0.908;6.0;1
1.0;0.0;1.75594580093;0.1156;2.70548728529;0.942;6.0;1
1.0;0.0;1.75220382503;0.0356;2.53148040636;0.8896;4.0;1
1.0;0.0;1.75546526219;0.0768;2.33744621067;0.5152;3.0;1
1.0;0.0;1.74852683639;0.0044;2.54077800127;0.8952;4.0;1
1.0;0.0;1.75522231767;0.2148;2.3479571524;0.5048;3.0;1
1.0;0.0;1.74721452987;0.0132;2.51748210304;0.7404;4.0;1
1.0;0.0;1.7627978135;0.11;2.48060958706;0.9616;4.0;1
1.0;0.0;1.75323728892;0.0156;2.54096783421;0.7928;4.0;1
1.0;0.2;1.75065565395;0.1336;2.35571604448;0.1336;3.0;1
1.0;0.2;1.7554955648;0.0672;2.51587586982;0.88;4.0;1
1.0;0.2;1.74953357577;0.014;2.628941704;0.9;5.0;1
1.0;0.2;1.75025605797;0.1344;2.32301866077;0.54;3.0;1
1.0;0.2;1.75197829816;0.0312;2.39352080995;0.3472;3.0;1
1.0;0.2;1.75569632054;0.1168;2.45162851756;0.9684;4.0;1
1.0;0.2;1.75151188867;0.0348;2.41130809971;0.802;3.0;1
1.0;0.2;1.75657015083;0.0728;2.6836804092;0.5628;6.0;1
1.0;0.2;1.75209066135;0.314;2.7116846132;0.5232;7.0;1
1.0;0.2;1.75214538553;0.0604;2.50341143047;0.7416;4.0;1
1.0;0.2;1.75081743386;0.2312;2.37032257038;0.602;3.0;1
1.0;0.2;1.75198446788;0.1436;2.57954255924;0.9968;5.0;1
1.0;0.2;1.75059682308;0.024;2.39430749698;0.4576;3.0;1
1.0;0.2;1.74807354524;0.0616;2.4916358764;0.652;4.0;1
1.0;0.2;1.75338960504;0.0896;2.58699886479;0.5932;5.0;1
1.0;0.2;1.74704341467;0.0508;2.50751934467;0.636;4.0;1
1.0;0.2;1.75769649215;0.0536;2.59856386585;0.6844;5.0;1
1.0;0.2;1.74869435934;0.1;2.66504346471;0.6648;6.0;1
1.0;0.2;1.75520816618;0.2272;2.35821604663;0.544;3.0;1
1.0;0.2;1.74949498022;0.0892;2.59594145648;0.9688;6.0;1
1.0;0.2;1.74527120252;0.0704;2.49676188949;0.4512;4.0;1
1.0;0.2;1.7580804088;0.076;2.40042447308;0.5176;3.0;1
1.0;0.2;1.75296145134;0.0764;2.51920007623;0.9268;4.0;1
1.0;0.2;1.75324088516;0.0668;2.15137800181;0.3464;2.0;1
1.0;0.2;1.7520746434;0.0604;2.66344335591;0.98;6.0;1
1.0;0.2;1.75054635975;0.2024;2.48299843106;0.7264;4.0;1
1.0;0.2;1.75541217762;0.3776;2.79413794129;0.8432;9.0;1
1.0;0.2;1.75404355687;0.112;2.64457987263;0.9588;6.0;1
1.0;0.2;1.76072143636;0.3292;2.79632220028;0.8356;7.0;1
1.0;0.2;1.75545701561;0.0724;2.34882240947;0.1592;3.0;1
1.0;0.2;1.75029767726;0.202;2.74574494108;0.6868;9.0;1
1.0;0.2;1.75448144668;0.0836;2.38615399502;0.9;3.0;1
1.0;0.2;1.75513965318;0.008;2.46706503126;0.5852;4.0;1
1.0;0.2;1.7524271325;0.004;2.4900231828;0.3336;4.0;1
1.0;0.2;1.75421299356;0.0128;2.5356996683;0.972;4.0;1
1.0;0.2;1.75375008988;0.1396;2.56972910566;0.4416;4.0;1
1.0;0.2;1.74806966978;0.0052;2.53294668368;0.7504;4.0;1
1.0;0.2;1.75169233261;0.3732;2.83971085275;0.732;8.0;1
1.0;0.2;1.76115621576;0.044;2.37545298304;0.6796;3.0;1
1.0;0.2;1.75485026217;0.1252;2.47983811707;0.8112;4.0;1
1.0;0.2;1.74803929987;0.0064;2.43523172064;0.8052;3.0;1
1.0;0.2;1.75573648101;0.07;2.50385023067;0.88;4.0;1
1.0;0.2;1.75345996292;0.0148;2.40830602323;0.7764;3.0;1
1.0;0.2;1.75643363131;0.17;2.48154108997;0.9392;4.0;1
1.0;0.2;1.75687878983;0.1288;2.3596573473;0.7948;3.0;1
1.0;0.2;1.75705573871;0.1404;2.34851635962;0.3468;3.0;1
1.0;0.2;1.74967918336;0.0376;2.68318680625;0.788;5.0;1
1.0;0.2;1.7473883925;0.0264;2.79734395702;0.714;6.0;1
1.0;0.2;1.74653859359;0.0096;2.49088758521;0.5548;4.0;1
1.0;0.2;1.75841563945;0.084;2.49667650384;0.6252;4.0;1
1.0;0.2;1.75727191335;0.0708;2.37145530698;0.8908;3.0;1
1.0;0.2;1.74990681975;0.0464;2.51581316178;0.788;4.0;1
1.0;0.2;1.75007670382;0.0276;2.35932223832;0.648;3.0;1
1.0;0.2;1.74569560464;0.07;2.37746370317;0.618;3.0;1
1.0;0.2;1.75914386989;0.1876;2.44763393566;0.9152;4.0;1
1.0;0.2;1.75449164454;0.5488;2.81196778854;0.8832;8.0;1
1.0;0.2;1.74945805931;0.0304;2.36175712878;0.7276;3.0;1
1.0;0.2;1.75368093634;0.0188;2.6456795877;0.7184;5.0;1
1.0;0.2;1.74921818468;0.07;2.61255523735;0.9468;5.0;1
1.0;0.2;1.74941320716;0.0564;2.67090248727;0.5316;6.0;1
1.0;0.2;1.74943626705;0.0672;2.55308675557;0.6184;5.0;1
1.0;0.2;1.75324376411;0.0792;2.60534937007;0.966;5.0;1
1.0;0.2;1.75430347922;0.2056;2.34760763153;0.6064;3.0;1
1.0;0.2;1.761871594;0.2628;2.59502112257;0.9384;5.0;1
1.0;0.2;1.75931710431;0.0728;2.48505764911;0.2732;4.0;1
1.0;0.2;1.75961811222;0.4676;2.74207676209;0.7652;7.0;1
1.0;0.2;1.75683044722;0.0884;2.34312911609;0.2584;3.0;1
1.0;0.2;1.74802322587;0.2464;2.91360986646;0.9864;8.0;1
1.0;0.2;1.75281111595;0.0276;2.39836382504;0.584;3.0;1
1.0;0.2;1.75242142504;0.2244;2.61973440062;0.2728;5.0;1
1.0;0.2;1.75720504644;0.0764;2.57952778271;0.6764;5.0;1
1.0;0.2;1.74941953517;0.09;2.55522718879;0.8436;5.0;1
1.0;0.2;1.75692114809;0.08;2.17228047326;0.3944;2.0;1
1.0;0.2;1.75220659051;0.1728;2.74584001705;0.9952;7.0;1
1.0;0.2;1.75707363916;0.5464;2.43168130925;0.5288;4.0;1
1.0;0.2;1.75821170492;0.3652;2.45006089288;0.9644;4.0;1
1.0;0.2;1.75251703635;0.0852;2.78691051816;0.4712;7.0;1
1.0;0.2;1.75428222738;0.0012;2.53583766001;0.9124;7.0;1
1.0;0.2;1.75212735699;0.24;2.36754909183;0.752;3.0;1
1.0;0.2;1.74883716087;0.0136;2.55901758242;0.8232;4.0;1
1.0;0.2;1.74978329678;0.0736;2.61044481622;0.8816;5.0;1
1.0;0.2;1.74693146916;0.0144;2.4140158932;0.8848;3.0;1
1.0;0.2;1.74809594705;0.1804;2.92862354494;0.9948;9.0;1
1.0;0.2;1.75822022152;0.1128;2.68619913054;0.8736;6.0;1
1.0;0.2;1.75520899615;0.0264;2.37687002902;0.7208;3.0;1
1.0;0.2;1.75024817098;0.0484;2.58448151474;0.8732;5.0;1
1.0;0.2;1.74820530806;0.0152;2.4153170348;0.7944;3.0;1
1.0;0.2;1.75280971086;0.1184;2.47291894095;0.728;4.0;1
1.0;0.2;1.75558808239;0.0372;2.50759105874;0.9408;5.0;1
1.0;0.2;1.75623441242;0.3892;2.67621786601;0.6836;7.0;1
1.0;0.2;1.74470899376;0.0184;2.70515430768;0.9356;6.0;1
1.0;0.2;1.74551811181;0.0276;2.49619657398;0.7744;4.0;1
1.0;0.2;1.75551753776;0.232;2.43014525455;0.7488;4.0;1
1.0;0.2;1.76019130688;0.322;2.33609006854;0.594;3.0;1
1.0;0.2;1.75482596778;0.296;2.69205759194;0.9296;7.0;1
1.0;0.2;1.74826337623;0.0368;2.51262585179;0.928;4.0;1
1.0;0.2;1.7487401794;0.0896;2.35682691175;0.5784;3.0;1
1.0;0.2;1.75599483186;0.076;2.37705480633;0.1532;3.0;1
1.0;0.2;1.7556872308;0.0336;2.54130735897;0.6972;4.0;1
1.0;0.2;1.75575107244;0.2008;2.80797814557;0.9396;10.0;1
1.0;0.4;1.75342807121;0.4784;2.32380799071;0.3284;3.0;1
1.0;0.4;1.75061827854;0.0028;2.5638774757;0.9024;7.0;1
1.0;0.4;1.75505713321;0.3004;2.33813136554;0.3952;3.0;1
1.0;0.4;1.7548342728;0.0648;2.59020904332;0.6816;5.0;1
1.0;0.4;1.75748958685;0.3136;2.55977460559;0.898;5.0;1
1.0;0.4;1.75325757152;0.2056;2.65455959432;0.5624;6.0;1
1.0;0.4;1.7591480997;0.208;2.34840497541;0.6432;3.0;1
1.0;0.4;1.7505396401;0.0192;2.34936551197;0.916;3.0;1
1.0;0.4;1.75043084457;0.0072;2.51919252212;0.6936;4.0;1
1.0;0.4;1.74830977781;0.0196;2.47499359121;0.8928;4.0;1
1.0;0.4;1.75425459192;0.0992;2.3561042305;0.7112;3.0;1
1.0;0.4;1.75290204108;0.0108;2.47306192789;0.7324;4.0;1
1.0;0.4;1.74707399421;0.0012;2.56864381277;0.7656;4.0;1
1.0;0.4;1.75898648659;0.292;2.3347644644;0.7936;3.0;1
1.0;0.4;1.7584413088;0.128;2.67920923395;0.9208;6.0;1
1.0;0.4;1.752013249;0.0996;2.15576299688;0.2548;2.0;1
1.0;0.4;1.75305122767;0.024;2.52092456473;0.856;4.0;1
1.0;0.4;1.74760954773;0.0672;2.65812467585;0.8684;6.0;1
1.0;0.4;1.75027989525;0.13;2.67433355567;0.8776;6.0;1
1.0;0.4;1.74954499096;0.0836;2.65729013118;0.9016;6.0;1
1.0;0.4;1.74857944366;0.2208;2.63668258191;0.6164;6.0;1
1.0;0.4;1.75797222625;0.4732;2.68716189327;0.9512;7.0;1
1.0;0.4;1.75441975372;0.2744;2.96567705201;0.7484;13.0;1
